monotonic_violation_count,monotonic_violation_rate,max_positive_jump,mean_positive_jump,total_positive_jump,curve_has_violation,series,method,block_id,policy,cell_code,input_start_cycle,input_end_cycle
25,0.5102040816326531,0.027408361434936634,0.009834930896759025,0.2458732724189756,1,deployable_bridge,deployable_bridge,614,4_8C-80PER_4_8C,465027,602,701
26,0.5306122448979592,0.008588314056396373,0.0033596203877375806,0.08735013008117709,1,deployable_bridge,deployable_bridge,615,4_8C_80PER_4_8C,737374,1,100
25,0.5102040816326531,0.01763480901718162,0.004348673820495614,0.10871684551239036,1,deployable_bridge,deployable_bridge,616,4_8C_80PER_4_8C,737374,151,250
25,0.5102040816326531,0.029309570789337158,0.010253608226776137,0.2563402056694034,1,deployable_bridge,deployable_bridge,617,4_8C_80PER_4_8C,737374,301,400
25,0.5102040816326531,0.009148955345153809,0.002933790683746329,0.07334476709365823,1,deployable_bridge,deployable_bridge,618,4_8C_80PER_4_8C,737389,1,100
21,0.42857142857142855,0.026799321174621582,0.007998418240320083,0.16796678304672175,1,deployable_bridge,deployable_bridge,619,4_8C_80PER_4_8C,737389,151,250
24,0.4897959183673469,0.02209562063217163,0.01061783234278361,0.25482797622680664,1,deployable_bridge,deployable_bridge,620,4_8C_80PER_4_8C,737389,301,400
23,0.46938775510204084,0.011638760566711426,0.0036885245986606956,0.084836065769196,1,deployable_bridge,deployable_bridge,621,4_8C_80PER_4_8C_NEWSTRUCTURE,734869,1,100
28,0.5714285714285714,0.009522557258605957,0.0033929688589913304,0.09500312805175726,1,deployable_bridge,deployable_bridge,622,4_8C_80PER_4_8C_NEWSTRUCTURE,734869,151,250
29,0.5918367346938775,0.017277657985687367,0.005729724620950622,0.16616201400756803,1,deployable_bridge,deployable_bridge,623,4_8C_80PER_4_8C_NEWSTRUCTURE,734869,301,400
26,0.5306122448979592,0.02883291244506847,0.009223589530357922,0.23981332778930597,1,deployable_bridge,deployable_bridge,624,4_8C_80PER_4_8C_NEWSTRUCTURE,734869,451,550
20,0.40816326530612246,0.02603304386138916,0.00851562321186065,0.17031246423721302,1,deployable_bridge,deployable_bridge,625,4_8C_80PER_4_8C_NEWSTRUCTURE,734869,601,700
24,0.4897959183673469,0.006077766418457031,0.0010778804620107292,0.025869131088257502,1,deployable_bridge,deployable_bridge,626,4_8C_80PER_4_8C_NEWSTRUCTURE,737297,1,100
24,0.4897959183673469,0.006159782409667969,0.0014820968111356192,0.03557032346725486,1,deployable_bridge,deployable_bridge,627,4_8C_80PER_4_8C_NEWSTRUCTURE,737297,151,250
21,0.42857142857142855,0.009419500827789196,0.003202520665668306,0.06725293397903442,1,deployable_bridge,deployable_bridge,628,4_8C_80PER_4_8C_NEWSTRUCTURE,737297,301,400
24,0.4897959183673469,0.006967306137084961,0.0030197948217392154,0.07247507572174117,1,deployable_bridge,deployable_bridge,629,4_8C_80PER_4_8C_NEWSTRUCTURE,737297,451,550
24,0.4897959183673469,0.007108628749847412,0.003144356111685407,0.07546454668044977,1,deployable_bridge,deployable_bridge,630,4_8C_80PER_4_8C_NEWSTRUCTURE,737297,601,700
25,0.5102040816326531,0.008882880210876576,0.004085955619811994,0.10214889049529985,1,deployable_bridge,deployable_bridge,631,4_8C_80PER_4_8C_NEWSTRUCTURE,737297,751,850
26,0.5306122448979592,0.014212727546692006,0.005314315740878744,0.13817220926284735,1,deployable_bridge,deployable_bridge,632,4_8C_80PER_4_8C_NEWSTRUCTURE,737297,901,1000
29,0.5918367346938775,0.008724927902221569,0.0028934458206439995,0.08390992879867598,1,deployable_bridge,deployable_bridge,633,4_8C_80PER_4_8C_NEWSTRUCTURE,737297,1051,1150
23,0.46938775510204084,0.010769546031951793,0.004698076973790722,0.10805577039718661,1,deployable_bridge,deployable_bridge,634,4_8C_80PER_4_8C_NEWSTRUCTURE,737297,1201,1300
23,0.46938775510204084,0.012597978115081787,0.005251179570737092,0.12077713012695312,1,deployable_bridge,deployable_bridge,635,4_8C_80PER_4_8C_NEWSTRUCTURE,737297,1351,1450
24,0.4897959183673469,0.010869264602661244,0.005406883855660742,0.12976521253585782,1,deployable_bridge,deployable_bridge,636,4_8C_80PER_4_8C_NEWSTRUCTURE,737297,1501,1600
20,0.40816326530612246,0.02790999412536599,0.010264101624488809,0.20528203248977617,1,deployable_bridge,deployable_bridge,637,4_8C_80PER_4_8C_NEWSTRUCTURE,737297,1651,1750
26,0.5306122448979592,0.023838937282562145,0.008134809824136592,0.21150505542755138,1,deployable_bridge,deployable_bridge,638,4_8C_80PER_4_8C_NEWSTRUCTURE,737297,1801,1900
23,0.46938775510204084,0.027010440826416016,0.008045284644417141,0.18504154682159424,1,deployable_bridge,deployable_bridge,639,4_8C_80PER_4_8C_NEWSTRUCTURE,737297,1951,2050
27,0.5510204081632653,0.008546710014343484,0.002430865058192525,0.06563335657119818,1,deployable_bridge,deployable_bridge,640,5C_67PER_4C_NEWSTRUCTURE,737329,1,100
26,0.5306122448979592,0.0112265944480896,0.00405609149199264,0.10545837879180864,1,deployable_bridge,deployable_bridge,641,5C_67PER_4C_NEWSTRUCTURE,737329,151,250
28,0.5714285714285714,0.016854166984558216,0.005154194576399667,0.14431744813919067,1,deployable_bridge,deployable_bridge,642,5C_67PER_4C_NEWSTRUCTURE,737329,301,400
23,0.46938775510204084,0.010600924491882435,0.005468544752701498,0.12577652931213446,1,deployable_bridge,deployable_bridge,643,5C_67PER_4C_NEWSTRUCTURE,737329,451,550
31,0.6326530612244898,0.016748905181884877,0.005165375048114393,0.1601266264915462,1,deployable_bridge,deployable_bridge,644,5C_67PER_4C_NEWSTRUCTURE,737329,601,700
26,0.5306122448979592,0.021419823169708252,0.008006153198388898,0.20815998315811135,1,deployable_bridge,deployable_bridge,645,5C_67PER_4C_NEWSTRUCTURE,737329,751,850
21,0.42857142857142855,0.008813142776489369,0.0032124405815487657,0.06746125221252408,1,deployable_bridge,deployable_bridge,646,5_2C_50PER_4_25C,739473,1,100
25,0.5102040816326531,0.02164846658706665,0.007409276962280283,0.18523192405700706,1,deployable_bridge,deployable_bridge,647,5_2C_50PER_4_25C,739473,151,250
23,0.46938775510204084,0.022708654403686412,0.008232837137968654,0.18935525417327903,1,deployable_bridge,deployable_bridge,648,5_2C_50PER_4_25C,739473,301,400
22,0.4489795918367347,0.008419275283813366,0.002597101710059426,0.05713623762130737,1,deployable_bridge,deployable_bridge,649,5_2C_58PER_4C,739494,1,100
23,0.46938775510204084,0.01123225688934315,0.004961537278216818,0.11411535739898682,1,deployable_bridge,deployable_bridge,650,5_2C_58PER_4C,739494,151,250
18,0.3673469387755102,0.030927777290344016,0.009444057941436748,0.16999304294586148,1,deployable_bridge,deployable_bridge,651,5_2C_58PER_4C,739494,301,400
25,0.5102040816326531,0.006740152835845947,0.002222883701324454,0.05557209253311135,1,deployable_bridge,deployable_bridge,652,5_2C_58PER_4C_NEWSTRUCTURE,739489,1,100
23,0.46938775510204084,0.011139094829559548,0.00398114971492601,0.09156644344329823,1,deployable_bridge,deployable_bridge,653,5_2C_58PER_4C_NEWSTRUCTURE,739489,151,250
24,0.4897959183673469,0.018423855304718018,0.006309586266676622,0.15143007040023893,1,deployable_bridge,deployable_bridge,654,5_2C_58PER_4C_NEWSTRUCTURE,739489,301,400
25,0.5102040816326531,0.027736485004424938,0.008316593170166038,0.20791482925415095,1,deployable_bridge,deployable_bridge,655,5_2C_58PER_4C_NEWSTRUCTURE,739489,451,550
25,0.5102040816326531,0.03239482641220093,0.013685762882232689,0.3421440720558172,1,deployable_bridge,deployable_bridge,656,5_2C_58PER_4C_NEWSTRUCTURE,739489,601,700
24,0.4897959183673469,0.027671873569488525,0.008856269220511123,0.21255046129226696,1,deployable_bridge,deployable_bridge,657,5_2C_58PER_4C_NEWSTRUCTURE,739489,751,850
25,0.5102040816326531,0.009203672409057617,0.0015392017364501776,0.03848004341125444,1,deployable_bridge,deployable_bridge,658,5_3C_54PER_4C_NEWSTRUCTURE,737378,1,100
23,0.46938775510204084,0.014687657356262207,0.0039189691128938145,0.09013628959655773,1,deployable_bridge,deployable_bridge,659,5_3C_54PER_4C_NEWSTRUCTURE,737378,151,250
29,0.5918367346938775,0.012951433658599965,0.0038323731257997747,0.11113882064819347,1,deployable_bridge,deployable_bridge,660,5_3C_54PER_4C_NEWSTRUCTURE,737378,301,400
26,0.5306122448979592,0.023282170295715554,0.006107201943030733,0.15878725051879905,1,deployable_bridge,deployable_bridge,661,5_3C_54PER_4C_NEWSTRUCTURE,737378,451,550
24,0.4897959183673469,0.018235146999359242,0.005639332036177308,0.1353439688682554,1,deployable_bridge,deployable_bridge,662,5_3C_54PER_4C_NEWSTRUCTURE,737378,601,700
